obra,autor_yaml,grupo,termo_encontrado,pagina,posicao_no_texto,contexto_antes,trecho_central,contexto_depois,descartado_por_exclusao
latour_1996_clarifications_en,latour,topologia,connections,1,11555,associations. a is further from b than from e once,connections,are taken into account; the proximity of a and b,0
latour_1996_clarifications_en,latour,topologia,proximity,1,11595,than from e once connections are taken into account; the,proximity,of a and b or of c and d is,0
latour_1996_clarifications_en,latour,topologia,connections,1,11644,b or of c and d is due to the,connections,established by the grid system and the work of geographers;,0
latour_1996_clarifications_en,latour,topologia,grid,1,11675,and d is due to the connections established by the,grid,system and the work of geographers; grid layering and map,0
latour_1996_clarifications_en,latour,topologia,grid,1,11716,established by the grid system and the work of geographers;,grid,layering and map making is another network and not what,0
latour_1996_clarifications_en,latour,topologia,scale,1,11814,network and not what in which networks are situated Small,scale,scale: the notion of network allows us to dissolve the,0
latour_1996_clarifications_en,latour,topologia,scale,1,11826,and not what in which networks are situated Small scale/large,scale,the notion of network allows us to dissolve the micro-,0
latour_1996_clarifications_en,latour,topologia,scales,1,11979,plagued social theory from its inception. The whole metaphor of,scales,"going from the individual, to the nation state, through family,",0
latour_1996_clarifications_en,latour,topologia,connections,1,12119,"kin, groups, institutions etc. is replaced by a metaphor of",connections,"A network is never bigger than another one, it is",0
latour_1996_clarifications_en,latour,topologia,connected,1,12214,"than another one, it is simply longer or more intensely",connected,The small scale/largescale model has three features which have proven,0
latour_1996_clarifications_en,latour,topologia,scale,1,12235,it is simply longer or more intensely connected. The small,scale,model has three features which have proven devastating for social,0
latour_1996_clarifications_en,latour,topologia,scale,1,12499,and a bottom-; it implies that the element “b” being,scale,is of a different nature and should be studied thus,0
latour_1996_clarifications_en,latour,topologia,scale,1,12601,should be studied thus differently from element “a” which is,scale,it is utterly unable to follow how an element goes,0
latour_1996_clarifications_en,latour,topologia,locus,1,12935,of society; it makes absolutely no assumption whether a specific,locus,is macro- or micro- and does not modify the tools,0
latour_1996_clarifications_en,latour,topologia,connected,1,13107,has no difficulty in following the transformation of a poorly,connected,element into a highly connected one and back. A network,0
latour_1996_clarifications_en,latour,topologia,connected,1,13139,the transformation of a poorly connected element into a highly,connected,one and back. A network notion is ideally suited to,0
latour_1996_clarifications_en,latour,topologia,scales,1,13222,network notion is ideally suited to follow the change of,scales,since it does not require the analyst to partition her,0
latour_1996_clarifications_en,latour,topologia,scale,1,13306,require the analyst to partition her world with any priori,scale,"The scale, that is, the type, number and topography of",0
latour_1996_clarifications_en,latour,topologia,scale,1,13317,analyst to partition her world with any priori scale. The,scale,"that is, the type, number and topography of connections is",0
latour_1996_clarifications_en,latour,topologia,connections,1,13368,"The scale, that is, the type, number and topography of",connections,is left to the actors themselves. The notion of network,0
latour_1996_clarifications_en,latour,topologia,scale,1,13621,"society -its vertical space, its hierarchy, its layering, its macro",scale,"its wholeness, its overarching character- and how these features are",0
latour_1996_clarifications_en,latour,topologia,connected,1,13876,allows us to think of a global entity -a highly,connected,one- which remains nevertheless continuously local... Instead of opposing the,0
latour_1996_clarifications_en,latour,topologia,connections,1,14103,how a given element becomes strategic through the number of,connections,it commands and how does it lose its importance when,0
latour_1996_clarifications_en,latour,topologia,connections,1,14179,and how does it lose its importance when losing its,connections,Inside/outside: the notion of network allows us to get rid,0
latour_1996_clarifications_en,latour,topologia,inside,1,14192,how does it lose its importance when losing its connections.,Inside,the notion of network allows us to get rid of,0
latour_1996_clarifications_en,latour,topologia,outside,1,14199,how does it lose its importance when losing its connections.,outside,the notion of network allows us to get rid of,0
latour_1996_clarifications_en,latour,topologia,surface,1,14322,third spatial dimension after those of far/close and big/small. A,surface,has an inside and an outside separated by a boundary.,0
latour_1996_clarifications_en,latour,topologia,inside,1,14337,after those of far/close and big/small. A surface has an,inside,and an outside separated by a boundary. A network is,0
latour_1996_clarifications_en,latour,topologia,outside,1,14351,far/close and big/small. A surface has an inside and an,outside,separated by a boundary. A network is all boundary without,0
latour_1996_clarifications_en,latour,topologia,boundary,1,14374,surface has an inside and an outside separated by a,boundary,A network is all boundary without inside and outside. The,0
latour_1996_clarifications_en,latour,topologia,boundary,1,14401,an outside separated by a boundary. A network is all,boundary,without inside and outside. The only question one may ask,0
latour_1996_clarifications_en,latour,topologia,inside,1,14418,separated by a boundary. A network is all boundary without,inside,and outside. The only question one may ask is whether,0
latour_1996_clarifications_en,latour,topologia,outside,1,14429,a boundary. A network is all boundary without inside and,outside,The only question one may ask is whether or not,0
latour_1996_clarifications_en,latour,topologia,connection,1,14488,only question one may ask is whether or not a,connection,is established between two elements. The surface “in between” networks,0
latour_1996_clarifications_en,latour,topologia,surface,1,14540,or not a connection is established between two elements. The,surface,“in between” networks is either connected -but then the network,0
latour_1996_clarifications_en,latour,topologia,connected,1,14581,between two elements. The surface “in between” networks is either,connected,"-but then the network is expanding- or non existing. Literally,",0
latour_1996_clarifications_en,latour,topologia,outside,1,14672,"is expanding- or non existing. Literally, a network has no",outside,"It is not a foreground over a background, nor a",0
latour_1996_clarifications_en,latour,topologia,connections,1,15003,longer obliged to fill in the space in between the,connections,-to use a computer metaphor we do not need the,0
latour_1996_clarifications_en,latour,topologia,topological,1,15270,"has no shadow. The notion of network, in its barest",topological,"outline, allows us already to reshuffle spatial metaphors that have",0
latour_1996_clarifications_en,latour,topologia,inside,1,15447,"difficult: close and far, up and down, local and global,",inside,and outside. They are replaced by associations and connections (which,0
latour_1996_clarifications_en,latour,topologia,outside,1,15458,"and far, up and down, local and global, inside and",outside,They are replaced by associations and connections (which AT does,0
latour_1996_clarifications_en,latour,topologia,connections,1,15505,"global, inside and outside. They are replaced by associations and",connections,(which AT does not have to qualify as being either,0
latour_1996_clarifications_en,latour,topologia,outside,1,15690,"to say that there is nothing like “macro” society, or",outside,"nature as the AT is often accused to, but that",0
latour_1996_clarifications_en,latour,topologia,proximity,1,15790,"but that in order to obtain the effects of distance,",proximity,"hierarchies, connectedness, outsiderness and surfaces, an enormous supplementary work has",0
latour_1996_clarifications_en,latour,topologia,surfaces,1,15846,"obtain the effects of distance, proximity, hierarchies, connectedness, outsiderness and",surfaces,an enormous supplementary work has to be done. This work,0
latour_1996_clarifications_en,latour,topologia,topological,1,15944,be done. This work however is not captured by the,topological,notion of network no matter how sophisticated we wish to,0
latour_1996_clarifications_en,latour,topologia,topological,1,16316,these properties we should now move on from static and,topological,properties to dynamic and ontological ones. . . . A,0
latour_1996_clarifications_en,latour,topologia,connections,1,18866,"inhuman, characteristics; the distribution of properties among these entities; the",connections,"established between them; the circulation entailed by these attributions, distributions",0
latour_1996_clarifications_en,latour,topologia,circulation,1,18908,properties among these entities; the connections established between them; the,circulation,"entailed by these attributions, distributions and connections; the transformation of",0
latour_1996_clarifications_en,latour,topologia,connections,1,18970,"between them; the circulation entailed by these attributions, distributions and",connections,"the transformation of those attributions, distributions and connections, of the",0
latour_1996_clarifications_en,latour,topologia,connections,1,19043,"distributions and connections; the transformation of those attributions, distributions and",connections,of the many elements that circulates and of the few,0
latour_1996_clarifications_en,latour,topologia,path,1,21037,from abstract structure -actants- to concrete ones actors. The generative,path,that is thus retraced gives an extraordinary liberty of analysis,0
latour_1996_clarifications_en,latour,topologia,flows,1,21816,"Second, actors are not conceived as fixed entities but as",flows,"as circulating objects, undergoing trials, and their stability, continuity, isotopies",0
latour_1996_clarifications_en,latour,topologia,circulating,1,21826,"are not conceived as fixed entities but as flows, as",circulating,"objects, undergoing trials, and their stability, continuity, isotopies has to",0
latour_1996_clarifications_en,latour,topologia,path,1,24010,associations like semiotics is a method to describe the generative,path,of any narration. It does not say anything about the,0
latour_1996_clarifications_en,latour,topologia,scale,1,24458,"heterogeneous, that they are free associationists, know no differences of",scale,"that there is no inertia, no order, that they build",0
latour_1996_clarifications_en,latour,topologia,path,1,27875,meaning bit from semiotics... If one now translates semiotics by,path,"or order-making, or creation of directions, one does not have",0
latour_1996_clarifications_en,latour,topologia,circulating,1,28439,"status give to all entities both the action, variety and",circulating,existence recognized in the study of textual characters and also,0
latour_1996_clarifications_en,latour,topologia,connections,1,29286,another. No explanation is stronger or more powerful than providing,connections,"among unrelated elements, or showing how one element holds many",0
latour_1996_clarifications_en,latour,topologia,outside,1,30061,can be detached from its growth. One does not jump,outside,"a network to add an explanation -a cause, a factor,",0
latour_1996_clarifications_en,latour,topologia,outside,1,34609,This “problem” falls however when the epistemological myth of an,outside,observer providing an explanation in addition to “mere description” disappears.,0
latour_1996_clarifications_en,latour,topologia,path,1,35740,"Reflexivity is not a “problem”, a stumbling block along the",path,"to knowledge, the prison in which all enterprises would be",0
latour_1996_clarifications_en,latour,topologia,loci,1,36126,rich metalanguage were usally small points limited to very specific,loci,"-campuses, studios, corporate rooms. The price AT pays to move",0
latour_1996_clarifications_en,latour,topologia,locus,1,36203,corporate rooms. The price AT pays to move from one,locus,to the next is that there are as many metalanguages,0
latour_1996_clarifications_en,latour,topologia,topological,1,39203,metalanguages as possible. . . . Now that the basic,topological,properties of networks have been sketched -second section- and that,0
latour_1996_clarifications_en,latour,topologia,trajectory,1,39690,"shadow forth, inscroll, file, list, record, mark, or tag a",trajectory,that is called a network. No net exists independently of,0
latour_1996_clarifications_en,latour,topologia,inside,1,40153,this movement is recorded. We cannot say that what moves,inside,"networks are informations, genes, cars, bytes, salutations, words, forces, opinions,",0
latour_1996_clarifications_en,latour,topologia,inside,1,40370,reconstruct nets before there is any distinction between what circulates,inside,"and what keep them on track, so to speak, from",0
latour_1996_clarifications_en,latour,topologia,outside,1,40428,"what keep them on track, so to speak, from the",outside,"Again, as I said at the beginning, the technical metaphor",0
latour_1996_clarifications_en,latour,topologia,circulating,1,40619,"activity. No, what circulates has to be defined like the",circulating,"object in semiotics of texts -especially scientific texts (Bastide, 199-).",0
latour_1996_clarifications_en,latour,topologia,circulating,1,40925,"the sanctions it receives, the background in which it is",circulating,etc. Its isotopy -that is its persistence in time and,0
latour_1996_clarifications_en,latour,topologia,paths,1,41119,the decisions taken through the narrative programs and the narrative,paths,"However, such a classic definition would limit AT to the",0
latour_1996_clarifications_en,latour,topologia,circulating,1,41233,the world of text and discourse. What happens when a,circulating,object leaves the boundary of a text? The traditionnal answer,0
latour_1996_clarifications_en,latour,topologia,boundary,1,41263,and discourse. What happens when a circulating object leaves the,boundary,of a text? The traditionnal answer is that there is,0
latour_1996_clarifications_en,latour,topologia,circulating,1,41461,dramatic trial is supposed to abruptly intervene through which the,circulating,object is assessed either by checking its referential fit or,0
latour_1996_clarifications_en,latour,topologia,circulating,1,41905,"the contrary a continuity, a multiplicity of plugs, between the",circulating,"objects in the text, the claims outside the text in",0
latour_1996_clarifications_en,latour,topologia,outside,1,41949,"plugs, between the circulating objects in the text, the claims",outside,"the text in the “social”, and what the actants themselves",0
latour_1996_clarifications_en,latour,topologia,circulating,1,42042,and what the actants themselves really do in “nature”. The,circulating,object goes on circulating and goes on getting its isotopy,0
latour_1996_clarifications_en,latour,topologia,circulating,1,42069,themselves really do in “nature”. The circulating object goes on,circulating,and goes on getting its isotopy from what other actors,0
latour_1996_clarifications_en,latour,topologia,paths,1,42504,"trials, and events, and ressources that are used along the",paths,to attribute “textuality” or “sociality” or “naturality” to this or,0
latour_1996_clarifications_en,latour,topologia,path,1,42775,common movement. To say that it is a generalized narrative,path,would immediately mean that texts are extended to everything; to,0
latour_1996_clarifications_en,latour,topologia,circulation,1,44491,of the term that what circulates and what makes the,circulation,be both co-determined and transformed. A ball going from hands,0
latour_1996_clarifications_en,latour,topologia,path,1,46004,"ideo-morphic, that is “(x)-morphic”. It might happen that a generative",path,"has limited actants to a homogeneous repertoire of humans, or",0
latour_1996_clarifications_en,latour,topologia,circulating,1,46240,"which should be accounted for. (Actually, even the distinction between",circulating,"object and movers or senders is negotiable, see Latour, 199-)",0
