obra,autor_yaml,grupo,termo_encontrado,pagina,posicao_no_texto,contexto_antes,trecho_central,contexto_depois,descartado_por_exclusao
latour_1987_science_action_en,latour,inscription,inscriptions,1,187949,independently from the text; they could have been invented. (1),Inscriptions,What do we find when we pass through the looking,0
latour_1987_science_action_en,latour,inscription,inscription,1,199342,when entering any laboratory. I will call an instrument (or,inscription,"device) any set-up, no matter what its size, nature and",0
latour_1987_science_action_en,latour,inscription,inscription,1,199991,sophistication but only by this characteristic: the set-up provides an,inscription,that is used as the final layer in a scientific,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,202963,data on the economy is an instrument if it yields,inscriptions,"for papers written in economic journals with, for instance, a",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,204483,"mobilised to activate them, how many authors are using the",inscriptions,"they provide in their papers, how controversial are those readings",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,204742,or several instruments together. What is behind a scientific text?,Inscriptions,How are these inscriptions obtained? By setting up instruments. This,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,204770,What is behind a scientific text? Inscriptions. How are these,inscriptions,obtained? By setting up instruments. This other world just beneath,0
latour_1987_science_action_en,latour,inscription,inscription,1,205815,is a corollary to this change of relevance on the,inscription,"devices depending on the strength of the controversy, a corollary",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,206511,huge accumulation of resources which permits the collection of relevant,inscriptions,What makes the differences between author and reader is not,0
latour_1987_science_action_en,latour,inscription,inscription,1,207526,watching the place where the thing is writing itself down,inscription,"in the form of collection of specimens, graphs, photographs, maps",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,210923,attending an 'audio-visual' spectacle. There is a visual set of,inscriptions,produced by the instrument and a verbal commentary uttered by,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,211698,"more than what is inscribed, but without their commentaries the",inscriptions,say considerably less! There is a word to describe this,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,225155,and further into the details of what makes up the,inscriptions,used in technical literature. Let us continue the question-and-answer session,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,235976,"bring in more and more papers. Behind these articles? Graphs,",inscriptions,"labels, tables, maps, arrayed in tiers. Behind these inscriptions? Instruments,",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,236043,"Graphs, inscriptions, labels, tables, maps, arrayed in tiers. Behind these",inscriptions,"Instruments, whatever their shape, age and cost that end up",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,236691,only instruments to generate endless numbers of newer and clearer,inscriptions,"but, behind the instruments, new objects are lined up which",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,242018,takes up to a week to complete- but it gives,inscriptions,at the end that may be said to be more,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,243056,"biology, immunology and the physics of radioactivity. Nitpicking at the",inscriptions,"is possible but less reasonable, the heckler needing more resources",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,261600,"ultimate source of strength. Behind the texts, they have mobilised",inscriptions,and sometimes huge and costly instruments to obtain these inscriptions.,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,261672,"inscriptions, and sometimes huge and costly instruments to obtain these",inscriptions,But something else resists the trials of strength behind the,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,285243,conveying this formidable ally. We might accept these ideas of,inscriptions,"your emphasis on controversies, and also perhaps the notions of",0
latour_1987_science_action_en,latour,inscription,inscription,1,653025,"cross purposes, so to speak, than their interest in the",inscription,The accumulation that will generate an asymmetry hinges upon the,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,653386,herbaries. Everything depends on them: L'Astrolabe can sink provided the,inscriptions,survive and reach Versailles. This ship travelling through the Pacific,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,653607,"other hand, are not all that interested in maps and",inscriptions,because they are unable to draw them (on the contrary,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,653747,their abilities surprise Lapérouse very much) but simply because the,inscriptions,are not the final goal of their travel. The drawings,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,654023,important in themselves. The fishermen are able to generate these,inscriptions,at will on any surface like sand or even on,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,654683,movement is enough and the different emphasis they put on,inscriptions,ensues. The map drawn on sand is worthless for the,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,690146,(which is too much for anyone to handle). So new,inscriptions,and labelling procedures have to be devised to limit this,0
latour_1987_science_action_en,latour,inscription,inscription,1,693209,"birds, only dead corpses or animals in chains. The new",inscription,device brought the living objects to their desks with one,0
latour_1987_science_action_en,latour,inscription,inscription,1,700820,"and observed the setting up of new observatories, of new",inscription,"devices and of new probes, we are now led back",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,702225,"time an instrument is hooked up to something, masses of",inscriptions,"pour in, tipping the scale once again by forcing the",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,703434,as its first consequence their drowning in a flood of,inscriptions,"and specimens. By itself, the mobilisation of resources is no",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,703748,Patagonia or in Chile. This flooding of investigators by the,inscriptions,"is, so to speak, a revenge of the mobilised world.",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,704154,to be done inside the centres to mop up the,inscriptions,and reverse the balance of forces once more. I defined,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,706723,columns or from holes in punch cards. New fourth degree,inscriptions,(percentages for instance or graphs or pie charts) have to,0
latour_1987_science_action_en,latour,inscription,inscription,1,706964,"their features. This cascade of fourth, fifth and nth order",inscription,"will never stop, especially if the population, the computers, the",0
latour_1987_science_action_en,latour,inscription,inscription,1,707163,"Bureau all grow together. In all cases, the nth order",inscription,will now stand for the nth -1 order paper forms,0
latour_1987_science_action_en,latour,inscription,inscription,1,707556,will allow dissenters to go back from the nth final,inscription,"to the questionnaires kept in the archives and, from it,",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,708026,enough to define the additional work necessary to transform the,inscriptions,What shall we call this work? W e could say,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,708192,to establish longer networks; or to simplify yet again the,inscriptions,or to build up a cascade of successive representatives; or,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,713169,slight enhancement of one of the three qualities of the,inscriptions,"namely mobility, stability and combinability. First, the gain does not",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,715289,some of the tools that make the additional treatment of,inscriptions,possible. There exist a few others that have received both,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,717032,devices that continue to solve the major problems of the,inscriptions,"mobility, combinability and faithfulness. So is the invention of sampling.",0
latour_1987_science_action_en,latour,inscription,inscription,1,718124,these sentences be more firmly tied together in an n+1,inscription,Instead of ticking boxes in tables we are going to,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,720220,and similarities are recombined as well as what types of,inscriptions,one should believe more than others. Although this is indeed,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,722464,his work with paper and pencil on the nth degree,inscriptions,No more than in the story of King John (see,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,723414,comes the main logistical advantage provided by writing down all,inscriptions,"in equation form. To calculate how much copper he needed,",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,727704,What's the matter of (with) formalism? Following the cascade of,inscriptions,"drawn by scientists, we have reached a point which should",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,729275,the word 'abstraction' has shifted from the product (nth order,inscriptions,to not only the process but also to the producer's,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,730628,one more acceleration of the mobility and combinability of the,inscriptions,Studying them should be no more difficult than understanding the,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,734914,avoid centres being flooded. This paradox is resolved by devising,inscriptions,that retain simultaneously as little and as much as possible,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,735451,"these pieces of information (or forms, or paper forms, or",inscriptions,- all these expressions designate the same movement and solve,0
latour_1987_science_action_en,latour,inscription,inscription,1,741744,"exchanges of information, attentive to the most material aspect of",inscription,devices: How do I know what time it is? How,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,744227,"set theory or topology. To be sure, the cascade of",inscriptions,is a practical and concrete manipulation of paper forms all,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,745352,"real, no more sterile, no more pliable than any other",inscriptions,devised to make the world mobile and to carry it,0
latour_1987_science_action_en,latour,inscription,inscriptions,1,746990,"space and time, how the mobility, stability and combinability of",inscriptions,"are enhanced, how the networks are extended, how all the",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,747728,of strength by working inside these centres on nth degree,inscriptions,"is another (Part B). There is still one remaining snag,",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,747815,"B). There is still one remaining snag, because the final",inscriptions,are not the world: they are only representing it in,0
latour_1987_science_action_en,latour,inscription,inscription,1,779412,All of them depend on the same basic mechanism: calibrating,inscription,"devices, focusing the controversies on the final visual display, obtaining",0
latour_1987_science_action_en,latour,inscription,inscriptions,1,785090,"people, let us examine first the many ways through which",inscriptions,"are gathered, combined, tied together and sent back. Only if",0
latour_1987_science_action_en,latour,inscription,inscription,1,821756,"132 et seq., 137, 250 information, definition 243 innovation 107",inscription,"218 inscription devices 64, 68 instrument, definition 66 et seq.,",0
latour_1987_science_action_en,latour,inscription,inscription,1,821773,"seq., 137, 250 information, definition 243 innovation 107 inscription 218",inscription,"devices 64, 68 instrument, definition 66 et seq., related to",0
latour_1987_science_action_en,latour,immutable_mobile,immutable mobiles,1,688758,having the shape of a network transporting back and forth,immutable mobiles,to act at a distance. As I said in the,0
latour_1987_science_action_en,latour,immutable_mobile,immutable mobile,1,692731,depends on having elements displaced each invention of a new,immutable mobile,is going to trace a different space-time. When the French,0
latour_1987_science_action_en,latour,immutable_mobile,immutable mobiles,1,714863,"long cascade of translations. In other words, the logistics of",immutable mobiles,"is what we have to admire and study, not the",0
latour_1987_science_action_en,latour,immutable_mobile,immutable mobiles,1,821607,"Hutchins E. 187-188, 210 hygiene movement 115, 142 idea 135",immutable mobiles,"227 et seq., 236-237 induction 51 industry 165, 170 inertia",0
latour_1987_science_action_en,latour,black_box,black box,1,314,Contents ...................................................................................................................................... 4 Acknowledgements .................................................................................................................... 5 INTRODUCTION. Opening Pandora's,Black Box,6 (1) Looking for a way in ........................................................................................................ 7 (2),0
latour_1987_science_action_en,latour,black_box,black box,1,6794,of a seven-year discussion Contents Acknowledgements viii Introduction Opening Pandora's,Black Box,1 PART 1 FROM WEAKER TO STRONGER RHETORIC Chapter 1,0
latour_1987_science_action_en,latour,black_box,black box,1,8858,"Mines de Paris, my new 'alma mater'. INTRODUCTION. Opening Pandora's",Black Box,Scene 1: On a cold and sunny morning in October,0
latour_1987_science_action_en,latour,black_box,black box,1,14205,double helix or to establish a new dogma. The word,black box,is used by cyberneticians whenever a piece of machinery or,0
latour_1987_science_action_en,latour,black_box,black boxes,1,14493,is concerned the double helix and the machine are two,black boxes,"That is, no matter how controversial their history, how complex",0
latour_1987_science_action_en,latour,black_box,black boxes,1,15163,Eagle minicomputer. In the first picture John Whittaker uses two,black boxes,because they are unproblematic and certain; during the flashback the,0
latour_1987_science_action_en,latour,black_box,black boxes,1,18232,"one gets when making a flashback from certain, cold, unproblematic",black boxes,"to their recent past. If you take two pictures, one",0
latour_1987_science_action_en,latour,black_box,black boxes,1,18303,"recent past. If you take two pictures, one of the",black boxes,"and the other of the open controversies, they are utterly",0
latour_1987_science_action_en,latour,black_box,black boxes,1,18693,"the beginning of our journey. In John's office, the two",black boxes,cannot and should not be reopened. As to the two,0
latour_1987_science_action_en,latour,black_box,black box,1,18916,the scientists at work. The impossible task of opening the,black box,is made feasible (if not easy) by moving in time,0
latour_1987_science_action_en,latour,black_box,black box,1,22149,"This is true, however, only once the chip is a",black box,sold to consumers. When it is submitted to a competitor's,0
latour_1987_science_action_en,latour,black_box,black boxes,1,26491,1952 or in 1980 reveals it all. On the two,black boxes,"sitting in Whittaker's office it is inscribed, as on Pandora's",0
latour_1987_science_action_en,latour,black_box,black box,1,30058,"out of textbooks which, unanimously, provided him with a nice",black box,"the enol form. In this case, however, this is the",0
latour_1987_science_action_en,latour,black_box,black box,1,38497,to wheel down the hall what was quickly becoming a,black box,Why has it become such? Because it is a good,0
latour_1987_science_action_en,latour,black_box,black box,1,45381,4 Some little thing is always missing to close the,black box,once and for all. Until the last minute Eagle can,0
latour_1987_science_action_en,latour,black_box,black boxes,1,47209,genes is made understandable. xxx figur I.6 slutt xxx the,black boxes,and be careful to distinguish between two contradictory explanations of,0
latour_1987_science_action_en,latour,black_box,black boxes,1,50393,"people, either trained as scientists or not, who open the",black boxes,so that outsiders may have a glimpse at it. They,0
latour_1987_science_action_en,latour,black_box,black boxing,1,56406,'cold' stable objects to 'warmer' and unstable ones. Instead of,black boxing,the technical aspects of science and then looking for social,0
latour_1987_science_action_en,latour,black_box,black box,1,56738,"all guides, scientists themselves, in their efforts to close one",black box,and to open another. This relativist and critical stand is,0
latour_1987_science_action_en,latour,black_box,black box,1,62231,"sentence (5) becomes a closed file, an indisputable assertion, a",black box,It is because no more has to be said about,0
latour_1987_science_action_en,latour,black_box,black box,1,63827,sentence (5) will change status: it will be either a,black box,or a fierce controversy; either a solid timeless certainty or,0
latour_1987_science_action_en,latour,black_box,black box,1,66442,is realised that the original sentence (8) was not one,black box,but at least two; the first is kept closed -,0
latour_1987_science_action_en,latour,black_box,black box,1,77694,(10) were packaged together with the electric car in one,black box,now lies open to doubt. Fuel cells are replaced by,0
latour_1987_science_action_en,latour,black_box,black box,1,80032,"fuel cells, and electrophysics are all conflated in one single",black box,which no one in the company is going to dispute.,0
latour_1987_science_action_en,latour,black_box,black box,1,81127,"is bought or believed, it makes it more of a",black box,"To disbelieve or, so to speak, 'dis-buy' either a machine",0
latour_1987_science_action_en,latour,black_box,black box,1,81292,"its spread, transform it into a dead end, reopen the",black box,"break it apart and reallocate its components elsewhere. By themselves,",0
latour_1987_science_action_en,latour,black_box,black box,1,81785,"are decided by each of us, constantly. Confronted with a",black box,we take a series of decisions. Do we take it,0
latour_1987_science_action_en,latour,black_box,black boxes,1,84489,is understandable since people in disagreement open more and more,black boxes,"and are led further and further upstream, so to speak,",0
latour_1987_science_action_en,latour,black_box,black box,1,84723,those involved are not enough to open or close a,black box,It is necessary to fetch further resources coming from other,0
latour_1987_science_action_en,latour,black_box,black box,1,98403,well-established facts so as to start his article with a,black box,which no one would dare to open. This solid foundation,0
latour_1987_science_action_en,latour,black_box,black boxes,1,102831,Schally's text: the hypothalamic control is the blackest of all,black boxes,Even if they are in dispute with one another Schally,0
latour_1987_science_action_en,latour,black_box,black box,1,103056,neuroendocrinologist. But Schally's article in Guillemin's hands is not a,black box,"at all. If Schally's sequence had been a fact, then",0
latour_1987_science_action_en,latour,black_box,black box,1,118560,"The discussion, at least on this point, is ended. A",black box,has been produced. This is the case of the sentence,0
latour_1987_science_action_en,latour,black_box,black box,1,121405,The more people believe it and use it as a,black box,the more it undergoes transformations. The first of these transformations,0
latour_1987_science_action_en,latour,black_box,"black
box",1,144214,"course, any link can be untied, any instrument doubted, any","black
box","reopened, any figure dismissed, but the accumulation of allies in",0
latour_1987_science_action_en,latour,black_box,black box,1,162396,again (21)). When it is necessary not to dispute a,black box,there is no understatement whatsoever. When the author is on,0
latour_1987_science_action_en,latour,black_box,black boxes,1,167887,directions. How can this be achieved? By carefully stacking more,black boxes,less easily disputable arguments. The nature of the game is,0
latour_1987_science_action_en,latour,black_box,black boxes,1,171028,"doubt, references that are harder to dispute, arrays of stacked",black boxes,He or she flows from the introduction to the conclusion,0
latour_1987_science_action_en,latour,black_box,black boxes,1,172616,author obtains this result by stacking so many tiers of,black boxes,"that at one point the reader, obstinate enough to dissent,",0
latour_1987_science_action_en,latour,black_box,black box,1,179235,"whole machinery of your own. Resuming the controversy, reopening the",black box,"is achieved at this price, and only at this price.",0
latour_1987_science_action_en,latour,black_box,black box,1,201632,the calibration of electronic signals is now made through a,black box,produced industrially and sold by the thousand. It is a,0
latour_1987_science_action_en,latour,black_box,black boxes,1,229202,"did with the guinea pig ileum assay, converting them from",black boxes,"into a field of contention. He could in principle, but",0
latour_1987_science_action_en,latour,black_box,black boxes,1,231977,"tries out the connections, all these other facts, sciences and",black boxes,"come to the Professor's rescue. The dissenter, if he doubts",0
latour_1987_science_action_en,latour,black_box,black boxes,1,232677,rays. Unlike the former dissenter he succeeded. To dislocate the,black boxes,"assembled by Blondlot, Wood did not have to confront the",0
latour_1987_science_action_en,latour,black_box,black boxes,1,238302,conditions to be met still more unusual. (1) Borrowing more,black boxes,"How is it possible to obtain a better laboratory, that",0
latour_1987_science_action_en,latour,black_box,black box,1,238706,the Professor presented him with a new and seemingly incontrovertible,black box,"a Sephadex column, an HPLC machine, basic physics, or classic",0
latour_1987_science_action_en,latour,black_box,"black
boxes",1,238946,energy would have been needed to reopen each of these,"black
boxes","Indeed, more energy would have been applied because each of",0
latour_1987_science_action_en,latour,black_box,black boxes,1,239077,facts in turn would have led to more tightly sealed,black boxes,"the microprocessors treating the data from the HPLC, the fabrication",0
latour_1987_science_action_en,latour,black_box,black boxes,1,239976,sirkeler. Disse tilker jeg som markeringer av aksepterte innsikter eller,black boxes,xxx figur 2.4 slutt xxx The dissenter was thus confronted,0
latour_1987_science_action_en,latour,black_box,"black
box",1,242543,the cell culture assay can be taken as a single,"black
box",which provides a single window from which to read the,0
latour_1987_science_action_en,latour,black_box,black box,1,245165,new antenna is to confront the sceptic with an incontrovertible,black box,"earlier in the process. After this, sceptics may still discuss",0
latour_1987_science_action_en,latour,black_box,black boxes,1,245876,because many other avenues for dissent were opened.) Borrowing more,black boxes,and situating them earlier in the process is the first,0
latour_1987_science_action_en,latour,black_box,black boxes,1,247926,of disputing the claims increases proportionally with the number of,black boxes,"assembled by the author. Faced with the pituitary culture assay,",0
latour_1987_science_action_en,latour,black_box,black boxes,1,248384,need an even better equipped laboratory with more and more,black boxes,thus delaying the dispute still further. The vicious (or virtuous),0
latour_1987_science_action_en,latour,black_box,black boxes,1,248925,opinion leads to expensive laboratories equipped with more and more,black boxes,"introduced as early as possible into the discussion. This game,",0
latour_1987_science_action_en,latour,black_box,black boxes,1,249043,"discussion. This game, however, would soon stop if only existing",black boxes,were mobilised. After a time dissenters and authors-all things remaining,0
latour_1987_science_action_en,latour,black_box,black boxes,1,257253,of section 1 in order to succeed - borrowing more,black boxes,and positioning them earlier in the process - and with,0
latour_1987_science_action_en,latour,black_box,black box,1,258139,party will be able to borrow any statement as a,black box,to put it to use elsewhere. In order to break,0
latour_1987_science_action_en,latour,black_box,black box,1,259739,"down. 10 The whole instrument, supposed to be a perfect",black box,"is called into doubt, and the whole career of Brazeau,",0
latour_1987_science_action_en,latour,black_box,black boxes,1,260451,"or to start discussing so many basic, old and accepted",black boxes,that the whole lab would have to be dismantled. Since,0
latour_1987_science_action_en,latour,black_box,black box,1,277133,the opener and the skill to handle it as one,black box,which means that it is unproblematic and does not require,0
latour_1987_science_action_en,latour,black_box,black boxes,1,278906,in the section above were framed and defined by stable,black boxes,which had earlier been new objects before being similarly reified.,0
latour_1987_science_action_en,latour,black_box,black boxes,1,279181,object several decades earlier in physiology was one of the,black boxes,"participating in the endorphin assay, as was morphine itself. How",0
latour_1987_science_action_en,latour,black_box,black boxes,1,280817,circle from the first section of this part (borrowing more,black boxes,to this section (blackboxing more objects). It is indeed a,0
latour_1987_science_action_en,latour,black_box,blackboxing,1,280847,of this part (borrowing more black boxes) to this section,blackboxing,more objects). It is indeed a circle with a feedback,0
latour_1987_science_action_en,latour,black_box,black boxes,1,281165,"reimports somatostatin, endorphin, polonium, transfinite numbers as so many incontrovertible",black boxes,his or her opponent will be made all the weaker.,0
latour_1987_science_action_en,latour,black_box,black boxes,1,281323,he or she will now be faced with piles of,black boxes,obliged to untie the links between more and more elements,0
latour_1987_science_action_en,latour,black_box,black boxes,1,283253,"power, that is, without resource to contest, to reopen the",black boxes,"to generate new objects, to dispute the spokesmen's authority. Laboratories",0
latour_1987_science_action_en,latour,black_box,black boxes,1,285059,"because the reading and the writing, the style and the",black boxes,the laboratory set-ups-indeed all existing phenomena - are simply means,0
latour_1987_science_action_en,latour,black_box,black boxes,1,293951,"meant, when contesting your obsession with rhetoric and mobilisation of",black boxes,"was that once the controversy is settled, it is Nature",0
latour_1987_science_action_en,latour,black_box,black box,1,303542,many reasons to explain how a dispute stopped and a,black box,"was closed. 17 However, when talking about a cold part",0
latour_1987_science_action_en,latour,black_box,black box,1,309568,element in the chain of individuals needed to pass the,black box,along may act in multifarious ways: the people in question,0
latour_1987_science_action_en,latour,black_box,black box,1,310091,of people necessary to turn the first statement into a,black box,and where each of them may or may not unpredictably,0
latour_1987_science_action_en,latour,black_box,"black
box",1,310444,difficult since all the actors are doing something to the,"black
box",Even in the best of cases they do not simply,0
latour_1987_science_action_en,latour,black_box,black box,1,314203,is solemnly presented to the public. The worries of a,black box,builder now take on a new dimension. Diesel needs others,0
latour_1987_science_action_en,latour,black_box,black box,1,314314,take up his engine and to turn it into a,black box,that runs smoothly in thousands of copies all over the,0
latour_1987_science_action_en,latour,black_box,black box,1,314941,money back! In Diesel's hands the engine is a closed,black box,in exactly the same way that GRF was a definitively,0
latour_1987_science_action_en,latour,black_box,black box,1,315314,"kept faltering, stalling, breaking apart. Instead of remaining closed, the",black box,"fell open, and had to be overhauled every day by",0
latour_1987_science_action_en,latour,black_box,black box,1,316422,and pushes it further. The engine is not yet a,black box,but it can be made to move through more copies,0
latour_1987_science_action_en,latour,black_box,black box,1,318080,"by so many different actors, before ending up as a",black box,"safely concealed beneath the bonnet of a car, activated at",0
latour_1987_science_action_en,latour,black_box,black box,1,319894,enforcing them is one of the inventor's problems: is the,black box,really black? When is the dissenting going to stop? Can,0
latour_1987_science_action_en,latour,black_box,black boxes,1,321866,in the construction. The spread in space and time of,black boxes,is paid for by a fantastic increase in the number,0
latour_1987_science_action_en,latour,black_box,black boxes,1,324660,"to fasten their position to less controvertible arguments, to simpler",black boxes,"to less disputable fields, gathering around themselves huge and efficient",0
latour_1987_science_action_en,latour,black_box,black boxes,1,324820,were able to provide a contender with one of these,black boxes,it is likely it will be eagerly seized and more,0
latour_1987_science_action_en,latour,black_box,black box,1,335350,have the gyrocompass? Not quite. It was not yet a,black box,offered for sale: this is why a detour had to,0
latour_1987_science_action_en,latour,black_box,black boxes,1,335975,spread in ships and planes in the form of well-closed,black boxes,This community of interests is the result of a difficult,0
latour_1987_science_action_en,latour,black_box,black boxes,1,344062,themselves. They did not want to buy costly and cumbersome,black boxes,- this time in the literal sense of the word!,0
latour_1987_science_action_en,latour,black_box,black box,1,354694,against him for many years before asepsis became a routine,black box,"in all surgical wards. Besides, in many lectures Lister gracefully",0
latour_1987_science_action_en,latour,black_box,black box,1,359831,claim in time and space-which will then become a routine,black box,"in everyone's hands. If such a point were reached, then",0
latour_1987_science_action_en,latour,black_box,black boxes,1,360600,"their products, willingly participating in the construction and spread of",black boxes,"People would simply rush to buy Eastman Kodak cameras, to",0
latour_1987_science_action_en,latour,black_box,"black
box",1,363048,that two things are needed in order to build a,"black
box",first it is necessary to enrol others so that they,0
latour_1987_science_action_en,latour,black_box,black box,1,367762,assembly of people necessary to turn a claim into a,black box,"will behave unpredictably: they will dissent, they will open it,",0
latour_1987_science_action_en,latour,black_box,black box,1,372193,"to turn the production of vaccine into a routine, a",black box,that may be injected by any vet. His collaborators discover,0
latour_1987_science_action_en,latour,black_box,black box,1,372969,translation to make them work in the construction of a,black box,"leads, I have to admit, to trifles. But if you",0
latour_1987_science_action_en,latour,black_box,black box,1,378004,"has nothing to offer, yet. Nothing ready for sale. No",black box,"repeating long-distance messages cheaply and safely. What Millikan can do,",0
latour_1987_science_action_en,latour,black_box,black box,1,379379,signals. This new electronic repeater is soon transformed into a,black box,"by the collective work of Ma Bell, and incorporated as",0
latour_1987_science_action_en,latour,black_box,black box,1,383011,through Pasteur's laboratory and borrow his vaccine as an incontrovertible,black box,He has become indispensable. The fulfilment of the strategies presented,0
latour_1987_science_action_en,latour,black_box,black boxes,1,386896,people willingly contribute to the further expansion of these many,black boxes,"A new and deeper problem arises, however, caused by the",0
latour_1987_science_action_en,latour,black_box,black box,1,395301,such a cohesion is obtained we at last have a,black box,Up to now I have used this term both too,0
latour_1987_science_action_en,latour,black_box,black box,1,395746,want to spread in time and space is not a,black box,"It does not act as one. It can be disassociated,",0
latour_1987_science_action_en,latour,black_box,black box,1,396856,"as one, this is what I will now call a",black box,"It is now understandable why, since the beginning of this",0
latour_1987_science_action_en,latour,black_box,black box,1,397941,"machine, one more piece of equipment in a lab, another",black box,Technics and sciences are so much the same phenomenon that,0
latour_1987_science_action_en,latour,black_box,black box,1,398044,phenomenon that I was right to use the same term,black box,"even loosely, to designate their outcome. Yet, despite this impossibility",0
latour_1987_science_action_en,latour,black_box,black box,1,399860,"the argument incorporated in one more article or textbook, the",black box,"encapsulated in one more engine, they spread in time and",0
latour_1987_science_action_en,latour,black_box,black boxes,1,399987,everything goes well it begins to look as if the,black boxes,were effortlessly gliding through space as a result of their,0
latour_1987_science_action_en,latour,black_box,black boxes,1,400367,farflung countries and by a few dimwits. Success in building,black boxes,has the strange consequence of generating these UFOs: the 'irreversible,0
latour_1987_science_action_en,latour,black_box,black box,1,414915,dozens of mechanics and patent lawyers; the engine was a,black box,for sale at last and it was able to interest,0
latour_1987_science_action_en,latour,black_box,black box,1,415220,because no one is necessary any more to shape the,black box,There exist only customers who buy it. How simple is,0
latour_1987_science_action_en,latour,black_box,black box,1,415741,"the phases of development and innovation have ended, the darkest",black box,still has to be maintained in existence by not so,0
latour_1987_science_action_en,latour,black_box,black box,1,416881,and nothing happens. The more automatic and the blacker the,black box,"is, the more it has to be accompanied by people.",0
latour_1987_science_action_en,latour,black_box,black box,1,416993,"many situations, as we all know all too well, the",black box,"stops pitifully because there is no salesperson, no repairer, no",0
latour_1987_science_action_en,latour,black_box,black box,1,417362,"even when it is a routine piece of equipment, the",black box,requires an active customer and needs to be accompanied by,0
latour_1987_science_action_en,latour,black_box,black box,1,417621,conclusions from the two first parts of this chapter: the,black box,moves in space and becomes durable in time only through,0
latour_1987_science_action_en,latour,black_box,black box,1,420557,bit from what we have learned. If you take any,black box,"and make a freeze-frame of it, you may consider the",0
latour_1987_science_action_en,latour,black_box,black box,1,422663,anyone has the resources and the guts to disaggregate the,black box,DEC has assembled and to come up with a brand,0
latour_1987_science_action_en,latour,black_box,black box,1,423046,the GHRH structure is histidine. Carefully take note that the,black box,"is in between these two systems of alliances, that it",0
latour_1987_science_action_en,latour,black_box,black boxes,1,423350,turned into an automaton. This is why we call such,black boxes,"'hard facts', or 'highly sophisticated machines', or 'powerful theories', or",0
latour_1987_science_action_en,latour,black_box,black boxes,1,423599,point out the disproportionate number of associations gathered in these,black boxes,so disproportionate indeed that they are what keep the multitude,0
latour_1987_science_action_en,latour,black_box,black box,1,424238,"If you now let the frozen-frame move, you observe a",black box,that simultaneously changes what it is made of and whom,0
latour_1987_science_action_en,latour,black_box,black boxes,1,427234,"the case - people ignore, deflect, modify or appropriate the",black boxes,Does the reader now see the conclusion? Understanding what facts,0
latour_1987_science_action_en,latour,black_box,black box,1,443833,to force the amateur to borrow his claims as a,black box,"especially if they run against his feelings, interests and passion.",0
latour_1987_science_action_en,latour,black_box,black boxes,1,495569,million say they have some familiarity with any of the,black boxes,The 250 million others are supposed to have the barest,0
latour_1987_science_action_en,latour,black_box,black boxes,1,495799,to have participated in the definition and negotiation of some,black boxes,the number decreases drastically. Most people with a training in,0
latour_1987_science_action_en,latour,black_box,black boxes,1,507251,to do but to borrow the claims as so many,black boxes,or to remain crassly ignorant. Scientists and engineers are too,0
latour_1987_science_action_en,latour,black_box,black box,1,511344,moment and development all the work necessary to make a,black box,"black, that is, to turn it into an automaton that",0
